epoch,batch_loss
1,6.51092529296875
1,6.527632713317871
1,6.434847831726074
1,6.449650287628174
1,6.529443264007568
1,6.60978364944458
1,6.4717488288879395
1,6.487931251525879
1,6.50849723815918
1,6.454277992248535
1,6.531399250030518
1,6.394654273986816
1,6.430972099304199
1,6.473958969116211
1,6.453099250793457
1,6.530241966247559
1,6.436052322387695
1,6.4894232749938965
2,6.3377861976623535
2,6.346147537231445
2,6.2666015625
2,6.492018699645996
2,6.360883712768555
2,6.454843044281006
2,6.3896942138671875
2,6.418191909790039
2,6.35736083984375
2,6.383738994598389
2,6.412262439727783
2,6.341064453125
2,6.360152721405029
2,6.481075286865234
2,6.359564304351807
2,6.38482141494751
2,6.409203052520752
2,6.458817481994629
2,6.315356254577637
2,6.371983528137207
2,6.326065540313721
2,6.352673053741455
2,6.4195098876953125
2,6.407986640930176
2,6.406362533569336
2,6.366811752319336
2,6.34490966796875
2,6.363953113555908
2,6.355083465576172
2,6.380033016204834
2,6.3436150550842285
2,6.434813499450684
2,6.4314866065979
2,6.352597236633301
2,6.406344890594482
2,6.4333343505859375
2,6.426526069641113
2,6.438643455505371
2,6.433426856994629
2,6.317464828491211
2,6.3750200271606445
2,6.42061185836792
2,6.450179100036621
2,6.397947788238525
2,6.365225315093994
2,6.432923316955566
2,6.374046802520752
2,6.3608880043029785
2,6.286457061767578
2,6.341302871704102
2,6.327927112579346
2,6.336256980895996
2,6.362243175506592
2,6.329565048217773
2,6.437643527984619
2,6.3114142417907715
2,6.4015936851501465
2,6.311526298522949
2,6.390667915344238
2,6.350791931152344
2,6.365531921386719
2,6.4369401931762695
2,6.355588912963867
2,6.353586196899414
2,6.329890251159668
2,6.373053550720215
2,6.310659885406494
2,6.3971710205078125
2,6.372666835784912
2,6.372586250305176
2,6.324779510498047
2,6.431271076202393
2,6.332306385040283
2,6.422470569610596
2,6.342726707458496
2,6.435375690460205
2,6.243710041046143
2,6.316088676452637
2,6.404377460479736
2,6.355296611785889
2,6.279007911682129
2,6.353646278381348
2,6.381364345550537
2,6.336177825927734
2,6.418863773345947
2,6.352330207824707
2,6.310173034667969
2,6.2584228515625
2,6.274312973022461
2,6.330765247344971
2,6.391914367675781
2,6.238943576812744
2,6.260118007659912
2,6.2955193519592285
2,6.244499683380127
2,6.3179030418396
2,6.348835468292236
2,6.296960353851318
2,6.248262405395508
2,6.3308515548706055
2,6.351966857910156
2,6.330043792724609
2,6.295205593109131
2,6.253998756408691
2,6.189166069030762
2,6.306456089019775
2,6.343600749969482
2,6.3245158195495605
2,6.394427299499512
2,6.2757248878479
2,6.25992488861084
2,6.277628421783447
2,6.410968780517578
2,6.287351608276367
2,6.274081707000732
2,6.3139214515686035
2,6.283425807952881
2,6.322278022766113
2,6.2381768226623535
2,6.288135528564453
2,6.2452168464660645
2,6.301128387451172
2,6.21890115737915
2,6.34173059463501
2,6.3070220947265625
2,6.344461441040039
2,6.253122806549072
2,6.210641384124756
2,6.271506309509277
2,6.196707248687744
2,6.252252101898193
2,6.29890251159668
2,6.263157367706299
2,6.27001953125
2,6.236724853515625
2,6.3706769943237305
2,6.150768280029297
2,6.185854911804199
2,6.265686988830566
2,6.313472747802734
2,6.216197490692139
